Database of Agriculture from Mediterranean-Basin and Europe (DAME);;;;;;;;;;;;
Decision-Making Table;;;;;;;;;;;;
Country;Administrative Level;Source Crop;Decision;Std Crop;Crop Subgroup;Crop Group;Area Type;Unit transformation;Source Units;Yield Data Availability;Production Data Availability;Source Data
Tunisia;3;لفت سكر;Keep and rename;sugar beet;;;Sown Area;Original;hectares;yes;yes;160
Tunisia;3;كلافس;Keep and rename;celery;;;Sown Area;Original;hectares;yes;yes;160
Tunisia;3;طماطم;Group and Sum;tomato;;;Sown Area;Original;hectares;yes;yes;161
Tunisia;3;قرع_بوطزينة;Group and Sum;pumpkin and gourd;;;Sown Area;Original;hectares;yes;yes;161
Tunisia;3;بطيخ;Group and Sum;watermelon;;;Sown Area;Original;hectares;yes;yes;161
Tunisia;3;فقوس;Group and Sum;snake cucumber;;;Sown Area;Original;hectares;yes;yes;161
Tunisia;3;فلفل;Group and Sum;pepper;;;Sown Area;Original;hectares;yes;yes;161
Tunisia;3;دلاع;Group and Sum;melon;;;Sown Area;Original;hectares;yes;yes;161
Tunisia;3;المجموع (هك);Drop;;;;Sown Area;Original;hectares;yes;yes;161
Tunisia;3;زيتون  زيت;Overwritten;olive groves for olive oil;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;زيتون طاولة;Overwritten;olive groves for table olives;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;لوز;Keep and rename;almond;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;فستق;Keep and rename;pistachio;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;مشمش;Keep and rename;apricot;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;خوخ;Keep and rename;peach;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;عوينة;Keep and rename;plum;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;تفاح;Overwritten;apple;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;اجاص;Overwritten;pear;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;تين;Keep and rename;fig;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;رمان;Overwritten;pomegranate;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;قوارص;Overwritten;citrus total;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;عنب;Keep and rename;vineyards;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;المجموع;Drop;;;;Sown Area;Original;hectares;yes;yes;162
Tunisia;3;بصل ( هك );Group and Sum;onion;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;بطاطا ( هك );Overwritten;potato;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;طماطم ( هك );Group and Sum;tomato;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;فلفل ( هك );Group and Sum;pepper;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;دلاع ( هك );Group and Sum;melon;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;بطيخ ( هك );Group and Sum;watermelon;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;فقوس ( هك );Group and Sum;snake cucumber;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;قرع ( هك );Group and Sum;pumpkin and gourd;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;سلق ( هك );Group and Sum;chard;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;معدنوس ( هك );Group and Sum;parsley;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;كلافس ( هك );Group and Sum;celery;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;المجموع;Drop;;;;Sown Area;Original;hectares;yes;yes;163
Tunisia;3;بصل;Group and Sum;onion;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;جزر;Group and Sum;carrot;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;لفت;Keep and rename;turnip;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;ثوم;Keep and rename;garlic;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;فول;Keep and rename;green beans;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;جلبانة;Group and Sum;green peas;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;بسباس;Keep and rename;pepper;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;بصل ربعي;Group and Sum;onion;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;بروكلو;Keep and rename;broccoli and cabbage;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;خص;Group and Sum;lettuce;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;معدنوس;Group and Sum;parsley;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;سلق;Keep and rename;chard;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;كلافس;Group and Sum;celery;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;فجل;Keep and rename;radish;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;سكوم;Keep and rename;asparagus;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;المجموع;Drop;;;;Sown Area;Original;hectares;yes;yes;164
Tunisia;3;مساحة_القمح_الصلب(هك);Overwritten;durum wheat;;;Sown Area;Original;hectares;yes;yes;165
Tunisia;3;مساحة_الشعير(هك);Overwritten;barley;;;Sown Area;Original;hectares;yes;yes;165
Tunisia;3;مجموع_المساحة(هك);Drop;;;;Sown Area;Original;hectares;yes;yes;165
Tunisia;3;Céréales;Drop;;;;Sown Area;Original;hectares;yes;yes;166
Tunisia;3;Cultures_maraichères;Drop;;;;Sown Area;Original;hectares;yes;yes;166
Tunisia;3;Légumineuses;Drop;;;;Sown Area;Original;hectares;yes;yes;166
Tunisia;3;Fourrages;Drop;;;;Sown Area;Original;hectares;yes;yes;166
Tunisia;3;Arboriculture;Drop;;;;Sown Area;Original;hectares;yes;yes;166
Tunisia;3;Oliviers;Overwritten;olive groves;;;Sown Area;Original;hectares;yes;yes;166
Tunisia;3;Olivies : superficie (H) ;Overwritten;olive groves;;;Sown Area;Original;hectares;yes;yes;167
Tunisia;3;Palmiers  : superficie (H) ;Group and Sum;date palm;;;Sown Area;Original;hectares;yes;yes;167
Tunisia;3;Amandiers : superficie (H) ;Group and Sum;almond;;;Sown Area;Original;hectares;yes;yes;167
Tunisia;3;Figuiers : superficie (H) ;Group and Sum;fig;;;Sown Area;Original;hectares;yes;yes;167
Tunisia;3;Autres : superficie (H) ;Drop;;;;Sown Area;Original;hectares;yes;yes;167
Tunisia;3;Olivies : superficie (H) ;Overwritten;olive groves;;;Sown Area;Original;hectares;yes;yes;168
Tunisia;3;Palmiers  : superficie (H) ;Group and Sum;date palm;;;Sown Area;Original;hectares;yes;yes;168
Tunisia;3;Amandiers : superficie (H) ;Group and Sum;almond;;;Sown Area;Original;hectares;yes;yes;168
Tunisia;3;Grenadiers : superficie (H) ;Overwritten;pomegranate;;;Sown Area;Original;hectares;yes;yes;168
Tunisia;3;Figuiers : superficie (H) ;Group and Sum;fig;;;Sown Area;Original;hectares;yes;yes;168
Tunisia;3;Autres : superficie (H) ;Drop;;;;Sown Area;Original;hectares;yes;yes;168
Tunisia;3;قوارص;Keep and rename;citrus total;;;Sown Area;Original;hectares;yes;yes;169
Tunisia;3;مشمش;Keep and rename;apricot;;;Sown Area;Original;hectares;yes;yes;169
Tunisia;3;لوز جاف;Keep and rename;almond;;;Sown Area;Original;hectares;yes;yes;169
Tunisia;3;خوخ;Keep and rename;peach;;;Sown Area;Original;hectares;yes;yes;169
Tunisia;3;الفستق;Keep and rename;pistachio;;;Sown Area;Original;hectares;yes;yes;169
Tunisia;3;تفاح;Overwritten;apple;;;Sown Area;Original;hectares;yes;yes;169
Tunisia;3;إجاص;Overwritten;pear;;;Sown Area;Original;hectares;yes;yes;169
Tunisia;3;تين;Keep and rename;fig;;;Sown Area;Original;hectares;yes;yes;169
Tunisia;3;القمح الصلب;Overwritten;durum wheat;;;Sown Area;Original;hectares;yes;yes;170
Tunisia;3;القمح اللين;Overwritten;common wheat;;;Sown Area;Original;hectares;yes;yes;170
Tunisia;3;الشعير;Overwritten;barley;;;Sown Area;Original;hectares;yes;yes;170
Tunisia;3;التريتيكال;Overwritten;triticale;;;Sown Area;Original;hectares;yes;yes;170
Tunisia;3;البطاطا;Keep and rename;potato;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;الطماطم الفصلية;Keep and rename;tomato;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;الفلفل;Keep and rename;pepper;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;الدلاع;Keep and rename;melon;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;البطيخ;Keep and rename;watermelon;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;الفقوس;Keep and rename;snake cucumber;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;القرع;Keep and rename;pumpkin and gourd;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;البصل;Group and Sum;onion;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;الباذنجان;Keep and rename;eggplant;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;المعدنوس;Group and Sum;parsley;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;السلق;Group and Sum;chard;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;الكلافس;Group and Sum;celery;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;السبناخ;Group and Sum;spinach;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;الخص;Group and Sum;lettuce;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;السفنارية;Group and Sum;carrot;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;القناوية;Keep and rename;okra;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;مختلفات;Drop;;;;Sown Area;Original;hectares;yes;yes;171
Tunisia;3;البصل الشتوي;Group and Sum;onion;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;الثوم;Keep and rename;garlic;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;السفنارية;Group and Sum;carrot;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;اللفت;Keep and rename;turnip;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;البسباس;Group and Sum;pepper;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;البروكلو و الكرمب;Keep and rename;broccoli and cabbage;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;القنارية;Keep and rename;artichoke;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;الجلبانة;Keep and rename;green peas;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;الفول;Keep and rename;green beans;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;المعدنوس;Group and Sum;parsley;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;الكلافس;Group and Sum;celery;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;السلق;Group and Sum;chard;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;السبناخ;Group and Sum;spinach;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;الخص ;Group and Sum;lettuce;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;أنواع اخرى;Drop;;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3;الخضروات الآخر فصلية;Drop;;;;Sown Area;Original;hectares;yes;yes;173
Tunisia;3; en sec زيتون زيت;Overwritten;olive groves for olive oil;;;Sown Area;Original;hectares;yes;yes;172
Tunisia;3; en sec زيتون مائدة;Overwritten;olive groves for table olives;;;Sown Area;Original;hectares;yes;yes;172
Tunisia;3; en irrigué زيتون زيت;Overwritten;olive groves for olive oil;;;Sown Area;Original;hectares;yes;yes;172
Tunisia;3; en irrigué زيتون مائدة;Overwritten;olive groves for table olives;;;Sown Area;Original;hectares;yes;yes;172
Tunisia;3;Olives;Overwritten;olive groves;;;Sown Area;Original;hectares;yes;yes;174
Tunisia;3;Fourrages;Drop;;;;Sown Area;Original;hectares;yes;yes;174
Tunisia;3;Légumineuses;Drop;;;;Sown Area;Original;hectares;yes;yes;174
Tunisia;3;Céréaliculture;Drop;;;;Sown Area;Original;hectares;yes;yes;174
Tunisia;3;Grenadiers;Keep and rename;pomegranate;;;Sown Area;Original;hectares;no;no;175
Tunisia;3;Pommier;Keep and rename;apple;;;Sown Area;Original;hectares;no;no;176
Tunisia;3;Poirier;Keep and rename;pear;;;Sown Area;Original;hectares;no;no;177
Tunisia;3;Pomme de terre saison;Group and Sum;potato;;;Sown Area;Original;hectares;no;no;178
Tunisia;3;Pomme de terre darriere saison;Group and Sum;potato;;;Sown Area;Original;hectares;no;no;179
Tunisia;3;Orge;Keep and rename;barley;;;Sown Area;Original;hectares;yes;yes;180
Tunisia;3;Blé Tendre;Keep and rename;common wheat;;;Sown Area;Original;hectares;yes;yes;181
Tunisia;3;Blé Dur;Keep and rename;durum wheat;;;Sown Area;Original;hectares;yes;yes;182
Tunisia;3;Triticale;Keep and rename;triticale;;;Sown Area;Original;hectares;yes;yes;183
Tunisia;3;Palmier;Keep and rename;date palm;;;Sown Area;Original;hectares;yes;yes;184
Tunisia;3;Agrumes;Keep and rename;citrus total;;;Sown Area;Original;hectares;yes;yes;185
Tunisia;3;Olives d'Huile;Keep and rename;olive groves for oil;;;Sown Area;Original;hectares;yes;yes;186
Tunisia;3;Olives à Table;Keep and rename;olive groves for table olives;;;Sown Area;Original;hectares;yes;yes;187
Tunisia;3;Pether;Group and Sum;fig;;;Sown Area;Original;hectares;yes;yes;188
Tunisia;3;Figuier;Group and Sum;fig;;;Sown Area;Original;hectares;yes;yes;188
Tunisia;3;Cognassier;Keep and rename;quince;;;Sown Area;Original;hectares;yes;yes;189
Tunisia;3;طماطم_بدرية_tomate_primeur;Group and Sum;tomato;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;طماطم_فصلية_tomate_saison;Group and Sum;tomato;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;طماطم_آخر_ فصلية_arriere_saison;Group and Sum;tomato;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;فلفل_بدري_piment_primeur;Group and Sum;pepper;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;فلفل_فصلي_piment_saison;Group and Sum;pepper;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;بطاطا_آخر_فصلية_pomme_de_terre_AS;Drop;;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;بطاطا_بدرية_pomme_de_terre_primeur;Drop;;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;بطاطا_فصلية_pomme_de_terre_saison;Drop;;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;قنارية_artichaut;Keep and rename;artichoke;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;بصل_اخضر_oignon_vert;Group and Sum;onion;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;بصل_صيفي_oignon_ete;Group and Sum;onion;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;ثوم_ail;Keep and rename;garlic;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;بطيخ_pasteque;Keep and rename;watermelon;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;دلاع_melon;Keep and rename;melon;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;فول_أخضر_feve_vert;Keep and rename;green beans;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;جلبانة_petitpois;Keep and rename;green peas;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;بسباس_fenouille;Group and Sum;onion;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;خضروات_أخرى_divers-legumes-racine;Drop;;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;خضروات_ورقية_legumes_feuilles;Drop;;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;autres;Drop;;;;Sown Area;Original;hectares;yes;yes;190
Tunisia;3;زيتون_زيت_olivier_huile;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;زيتون_مائدة_olivier_table;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;عنب_طاولة_raisin_table;Keep and rename;vineyards for table grapes;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;عنب_تحويل_raisin_cuve;Keep and rename;vineyards for wine;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;نخيل_palmier;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;قوارص_agrume;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;تفاح_pommier;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;إجاص_poirier;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;مشمش_pecher;Keep and rename;peach;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;خوخ_abricotier;Keep and rename;apricot;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;لوز_amandier;Keep and rename;almond;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;رمان_grenadier;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;عوينة_prunier;Keep and rename;plum;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;فستق_pistachier;Keep and rename;pistachio;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;سفرجل_cognier;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;تين_figuier;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;autres;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;amandier_olivier;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;olivier_autres;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;pommier_poirier;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;palmier_autres;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Tunisia;3;divers_en_intercalaire;Drop;;;;Sown Area;Original;hectares;yes;yes;191
Turkey;3;Sown Area and 01.11.11.00.00. (Durum Buğdayı) - Decare;Keep and rename;durum wheat;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.12.00.00. (Buğday, Durum Buğdayı Hariç) - Decare;Keep and rename;common wheat;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.20.00.00. (Maize) - Decare;Keep and rename;maize;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.31.00.01. (Arpa (Biralık)) - Decare;Group and Sum;barley;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.31.00.02. (Arpa (Diğer)) - Decare;Group and Sum;barley;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.32.00.00. (Çavdar) - Decare;Keep and rename;rye;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.33.00.00. (Yulaf) - Decare;Keep and rename;oats;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.41.00.00. (Sorgum) - Decare;Keep and rename;sorghum;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.42.00.00. (Darı) - Decare;Keep and rename;millet;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.49.00.01. (Kaplıca) - Decare;Keep and rename;kaplıca wheat;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.49.00.02. (Kuş Yemi) - Decare;Drop;;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.49.00.04. (Triticale) - Decare;Keep and rename;triticale;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.49.00.05. (Kara Buğday) - Decare;Keep and rename;buckwheat;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.71.00. (Fasulye, Kuru) - Decare;Keep and rename;kidney beans;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.72.00.00. (Bakla, Kuru (İnsan Tüketimi İçin)) - Decare;Keep and rename;dry faba beans;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.73.00.00. (Chick Peas, Dry) - Decare;Keep and rename;chickpeas;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.74.00.01. (Lentil, Dry (Red)) - Decare;Group and Sum;lentils;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.74.00.02. (Lentil, Dry (Green)) - Decare;Group and Sum;lentils;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.75.00.00. (Bezelye, Kuru) - Decare;Keep and rename;dry peas;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.79.00.01. (Börülce, Kuru) - Decare;Keep and rename;black-eyed peas;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.79.00.02. (Burçak (Dane)) - Decare;Drop;;;;Sown Area;Re-scaled;decares;yes;yes;192
Turkey;3;Sown Area and 01.11.79.00.03. (Buy (Çemen Otu)) - Decare;Drop;;;;Sown Area;Re-scaled;decares;yes;yes;192
